Entry	Taxonomic_lineage_PHYLUM	Taxonomic_lineage_SUPERKINGDOM	Taxonomic_lineage_CLASS	Gene_ontology_GO	Gene_ontology_biological_process	Gene_ontology_molecular_function	Gene_ontology_cellular_component	Gene_ontology_IDs	Protein_names	Protein_families	Cross_reference_eggNOG	Cross_reference_Gene3D	Cross_reference_HOGENOM	Cross_reference_OMA	Cross_reference_OrthoDB	Cross_reference_Pfam	Cross_reference_SMART	Cross_reference_SUPFAM
P62593	Proteobacteria	Bacteria	Gammaproteobacteria	beta-lactamase activity [GO:0008800]; beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]	None	GO:0008800; GO:0030655; GO:0046677	Beta-lactamase TEM (EC 3.5.2.6) (IRT-4) (Penicillinase) (TEM-1) (TEM-16/CAZ-7) (TEM-2) (TEM-24/CAZ-6) (TEM-3) (TEM-4) (TEM-5) (TEM-6) (TEM-8/CAZ-2)	Class-A beta-lactamase family	None	3.40.710.10;	None	EWMKGNA;	991474at2;	PF13354;	None	SSF56601;
C1J8A0	Proteobacteria	Bacteria	Betaproteobacteria	beta-lactamase activity [GO:0008800]; beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]	None	GO:0008800; GO:0030655; GO:0046677	Beta-lactamase (EC 3.5.2.6)	Class-A beta-lactamase family	None	3.40.710.10;	None	None	None	PF13354;	None	SSF56601;
C1J899	Proteobacteria	Bacteria	Betaproteobacteria	beta-lactamase activity [GO:0008800]; beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]	None	GO:0008800; GO:0030655; GO:0046677	Beta-lactamase (EC 3.5.2.6)	Class-A beta-lactamase family	None	3.40.710.10;	None	None	None	PF13354;	None	SSF56601;
C1J897	Proteobacteria	Bacteria	Betaproteobacteria	beta-lactamase activity [GO:0008800]; beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]	None	GO:0008800; GO:0030655; GO:0046677	Beta-lactamase (EC 3.5.2.6)	Class-A beta-lactamase family	None	3.40.710.10;	None	None	None	PF13354;	None	SSF56601;
Q2HY42	Proteobacteria	Bacteria	Gammaproteobacteria	None	None	None	None	None	Class B carbapenemase VIM-13 (Metallo-beta-lactamase VIM-13) (VIM-13)	None	None	3.60.15.10;	None	None	None	PF00753;	SM00849;	SSF56281;
P28585	Proteobacteria	Bacteria	Gammaproteobacteria	beta-lactamase activity [GO:0008800]; beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]	None	GO:0008800; GO:0030655; GO:0046677	Beta-lactamase CTX-M-1 (EC 3.5.2.6) (Beta-lactamase MEN-1) (Cefotaximase 1)	Class-A beta-lactamase family	None	3.40.710.10;	None	None	None	PF13354;	None	SSF56601;
O31272	Proteobacteria	Bacteria	Gammaproteobacteria	beta-lactamase activity [GO:0008800]; zinc ion binding [GO:0008270]; antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]; zinc ion binding [GO:0008270]	None	GO:0008270; GO:0008800; GO:0017001; GO:0046677	Beta-lactamase (EC 3.5.2.6)	Metallo-beta-lactamase superfamily, Class-B beta-lactamase family	None	3.60.15.10;	None	None	None	PF00753;	SM00849;	SSF56281;
P52700	Proteobacteria	Bacteria	Gammaproteobacteria	periplasmic space [GO:0042597]; beta-lactamase activity [GO:0008800]; zinc ion binding [GO:0008270]; antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]; zinc ion binding [GO:0008270]	periplasmic space [GO:0042597]	GO:0008270; GO:0008800; GO:0017001; GO:0042597; GO:0046677	Metallo-beta-lactamase L1 type 3 (EC 3.5.2.6) (B3 metallo-beta-lactamase) (Beta-lactamase type III) (Metallo-beta-lactamase L1 type III) (Penicillinase)	Metallo-beta-lactamase superfamily, Class-B beta-lactamase family	None	3.60.15.10;	None	None	None	PF00753;	SM00849;	SSF56281;
A1EGT8	Proteobacteria	Bacteria	Gammaproteobacteria	outer membrane-bounded periplasmic space [GO:0030288]; beta-lactamase activity [GO:0008800]; antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]	outer membrane-bounded periplasmic space [GO:0030288]	GO:0008800; GO:0017001; GO:0030288; GO:0046677	Beta-lactamase (EC 3.5.2.6)	Class-C beta-lactamase family	None	3.40.710.10;	None	None	None	PF00144;	None	SSF56601;
A3RIY0	Proteobacteria	Bacteria	Gammaproteobacteria	outer membrane-bounded periplasmic space [GO:0030288]; beta-lactamase activity [GO:0008800]; antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]	outer membrane-bounded periplasmic space [GO:0030288]	GO:0008800; GO:0017001; GO:0030288; GO:0046677	Beta-lactamase (EC 3.5.2.6)	Class-C beta-lactamase family	None	3.40.710.10;	None	None	None	PF00144;	None	SSF56601;
Q9XAY4	Proteobacteria	Bacteria	Gammaproteobacteria	None	None	None	None	None	Beta-lactamase VIM-1 (Class B carbapenemase VIM-1) (Metallo-beta-lactamase) (Metallo-beta-lactamase VIM-1) (Metallobeta-lactamase) (Subclass B1 metallo-beta-lactamase VIM-1) (VIM-1) (VIM-1 metallo-beta-lactamase) (VIM-1 protein)	None	None	3.60.15.10;	None	None	None	PF00753;	SM00849;	SSF56281;
Q59401	Proteobacteria	Bacteria	Gammaproteobacteria	outer membrane-bounded periplasmic space [GO:0030288]; beta-lactamase activity [GO:0008800]; antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]	outer membrane-bounded periplasmic space [GO:0030288]	GO:0008800; GO:0017001; GO:0030288; GO:0046677	Beta-lactamase (EC 3.5.2.6)	Class-C beta-lactamase family	None	3.40.710.10;	None	None	None	PF00144;	None	SSF56601;
P13661	Proteobacteria	Bacteria	Gammaproteobacteria	beta-lactamase activity [GO:0008800]; penicillin binding [GO:0008658]; antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]; penicillin binding [GO:0008658]	None	GO:0008658; GO:0008800; GO:0017001; GO:0046677	Beta-lactamase OXA-1 (EC 3.5.2.6) (Penicillinase)	Class-D beta-lactamase family	None	3.40.710.10;	None	None	None	PF00905;	None	SSF56601;
P26918	Proteobacteria	Bacteria	Gammaproteobacteria	periplasmic space [GO:0042597]; beta-lactamase activity [GO:0008800]; zinc ion binding [GO:0008270]; antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]; zinc ion binding [GO:0008270]	periplasmic space [GO:0042597]	GO:0008270; GO:0008800; GO:0017001; GO:0042597; GO:0046677	Metallo-beta-lactamase type 2 (EC 3.5.2.6) (B2 metallo-beta-lactamase) (Beta-lactamase II) (Carbapenem-hydrolyzing metallo-beta-lactamase) (Metallo-beta-lactamase type II)	Metallo-beta-lactamase superfamily, Class-B beta-lactamase family	None	3.60.15.10;	None	None	None	PF00753;	SM00849;	SSF56281;
A5LH21	Proteobacteria	Bacteria	Gammaproteobacteria	beta-lactamase activity [GO:0008800]; beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]	None	GO:0008800; GO:0030655; GO:0046677	Beta-lactamase (EC 3.5.2.6)	Class-A beta-lactamase family	None	3.40.710.10;	None	None	None	PF13354;	None	SSF56601;
Q4TVR4	Proteobacteria	Bacteria	Gammaproteobacteria	beta-lactamase activity [GO:0008800]; beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]	None	GO:0008800; GO:0030655; GO:0046677	Beta-lactamase (EC 3.5.2.6)	Class-A beta-lactamase family	None	3.40.710.10;	None	None	None	PF13354;	None	SSF56601;
Q8GCU7	Proteobacteria	Bacteria	Gammaproteobacteria	None	None	None	None	None	Metallo-beta-lactamase VIM-6	None	None	3.60.15.10;	None	None	None	PF00753;	SM00849;	SSF56281;
Q7DH52	Proteobacteria	Bacteria	Gammaproteobacteria	beta-lactamase activity [GO:0008800]; zinc ion binding [GO:0008270]; antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]; zinc ion binding [GO:0008270]	None	GO:0008270; GO:0008800; GO:0017001; GO:0046677	Beta-lactamase (EC 3.5.2.6)	Metallo-beta-lactamase superfamily, Class-B beta-lactamase family	None	3.60.15.10;	None	None	None	None	SM00849;	SSF56281;
Q7AYX1	Proteobacteria	Bacteria	Gammaproteobacteria	beta-lactamase activity [GO:0008800]; penicillin binding [GO:0008658]; antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]; penicillin binding [GO:0008658]	None	GO:0008658; GO:0008800; GO:0017001; GO:0046677	Beta-lactamase (EC 3.5.2.6)	Class-D beta-lactamase family	None	3.40.710.10;	None	None	None	PF00905;	None	SSF56601;
Q53CM3	Proteobacteria	Bacteria	Gammaproteobacteria	beta-lactamase activity [GO:0008800]; zinc ion binding [GO:0008270]; antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]; zinc ion binding [GO:0008270]	None	GO:0008270; GO:0008800; GO:0017001; GO:0046677	Beta-lactamase (EC 3.5.2.6)	Metallo-beta-lactamase superfamily, Class-B beta-lactamase family	None	3.60.15.10;	None	None	None	None	SM00849;	SSF56281;
Q79MP6	Proteobacteria	Bacteria	Gammaproteobacteria	beta-lactamase activity [GO:0008800]; zinc ion binding [GO:0008270]; antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]; zinc ion binding [GO:0008270]	None	GO:0008270; GO:0008800; GO:0017001; GO:0046677	Beta-lactamase (EC 3.5.2.6)	Metallo-beta-lactamase superfamily, Class-B beta-lactamase family	None	3.60.15.10;	None	None	None	None	SM00849;	SSF56281;
Q840P9	Proteobacteria	Bacteria	Gammaproteobacteria	beta-lactamase activity [GO:0008800]; zinc ion binding [GO:0008270]; antibiotic catabolic process [GO:0017001]	antibiotic catabolic process [GO:0017001]	beta-lactamase activity [GO:0008800]; zinc ion binding [GO:0008270]	None	GO:0008270; GO:0008800; GO:0017001	Metallo-b-lactamase (Metallo-beta-lactamase VIM-7)	Metallo-beta-lactamase superfamily, Class-B beta-lactamase family	None	3.60.15.10;	None	None	None	PF00753;	SM00849;	SSF56281;
Q93M23	None	None	None	None	None	None	None	None	Deleted.	None	None	None	None	None	None	None	None	None
Q50H31	Spirochaetes	Bacteria	Spirochaetia	penicillin binding [GO:0008658]	None	penicillin binding [GO:0008658]	None	GO:0008658	Class D beta-lactamase	None	None	3.40.710.10;	None	None	None	PF00905;	None	SSF56601;
Q6QJ55	Proteobacteria	Bacteria	Gammaproteobacteria	beta-lactamase activity [GO:0008800]; penicillin binding [GO:0008658]; antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]; penicillin binding [GO:0008658]	None	GO:0008658; GO:0008800; GO:0017001; GO:0046677	Beta-lactamase (EC 3.5.2.6)	Class-D beta-lactamase family	None	3.40.710.10;	None	None	None	PF00905;	None	SSF56601;
Q27JM4	Proteobacteria	Bacteria	Gammaproteobacteria	beta-lactamase activity [GO:0008800]; penicillin binding [GO:0008658]; antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]; penicillin binding [GO:0008658]	None	GO:0008658; GO:0008800; GO:0017001; GO:0046677	Beta-lactamase (EC 3.5.2.6)	Class-D beta-lactamase family	None	3.40.710.10;	None	None	None	PF00905;	None	SSF56601;
Q7BHJ5	Proteobacteria	Bacteria	Gammaproteobacteria	beta-lactamase activity [GO:0008800]; beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]	None	GO:0008800; GO:0030655; GO:0046677	Beta-lactamase (EC 3.5.2.6)	Class-A beta-lactamase family	None	3.40.710.10;	None	None	None	PF13354;	None	SSF56601;
Q9F629	Proteobacteria	Bacteria	Gammaproteobacteria	None	None	None	None	None	BlaVIM-3 (Metallo-beta-lactamase VIM-3) (VIM-3) (VIM-3 metallo-beta-lactamase)	None	None	3.60.15.10;	None	None	None	PF00753;	SM00849;	SSF56281;
Q01166	Proteobacteria	Bacteria	Gammaproteobacteria	beta-lactamase activity [GO:0008800]; beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]	None	GO:0008800; GO:0030655; GO:0046677	Beta-lactamase (EC 3.5.2.6) (Penicillinase)	Class-A beta-lactamase family	None	3.40.710.10;	None	None	None	PF13354;	None	SSF56601;
Q0VJU2	Proteobacteria	Bacteria	Gammaproteobacteria	outer membrane-bounded periplasmic space [GO:0030288]; beta-lactamase activity [GO:0008800]; antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]	outer membrane-bounded periplasmic space [GO:0030288]	GO:0008800; GO:0017001; GO:0030288; GO:0046677	Beta-lactamase (EC 3.5.2.6)	Class-C beta-lactamase family	None	3.40.710.10;	None	ANRNYPN;	None	PF00144;	None	SSF56601;
Q3HLW6	Proteobacteria	Bacteria	Gammaproteobacteria	beta-lactamase activity [GO:0008800]; beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]	None	GO:0008800; GO:0030655; GO:0046677	Beta-lactamase (EC 3.5.2.6)	Class-A beta-lactamase family	None	3.40.710.10;	None	None	None	PF13354;	None	SSF56601;
Q09HD0	Proteobacteria	Bacteria	Gammaproteobacteria	beta-lactamase activity [GO:0008800]; beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]	None	GO:0008800; GO:0030655; GO:0046677	Beta-lactamase (EC 3.5.2.6)	Class-A beta-lactamase family	None	3.40.710.10;	None	None	None	PF13354;	None	SSF56601;
Q1W756	Proteobacteria	Bacteria	Gammaproteobacteria	outer membrane-bounded periplasmic space [GO:0030288]; beta-lactamase activity [GO:0008800]; antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]	outer membrane-bounded periplasmic space [GO:0030288]	GO:0008800; GO:0017001; GO:0030288; GO:0046677	Beta-lactamase (EC 3.5.2.6) (Fragment)	Class-C beta-lactamase family	None	3.40.710.10;	None	None	None	PF00144;	None	SSF56601;
Q1W758	Proteobacteria	Bacteria	Gammaproteobacteria	beta-lactamase activity [GO:0008800]; beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]	None	GO:0008800; GO:0030655; GO:0046677	Beta-lactamase (EC 3.5.2.6) (Fragment)	Class-A beta-lactamase family	None	3.40.710.10;	None	None	None	PF13354;	None	SSF56601;
A8RR46	Firmicutes	Bacteria	Bacilli	beta-lactamase activity [GO:0008800]; beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]	None	GO:0008800; GO:0030655; GO:0046677	Beta-lactamase (Class A beta-lactamase BCL-1)	None	None	3.40.710.10;	None	None	None	PF13354;	None	SSF56601;
Q0ZA00	Proteobacteria	Bacteria	Gammaproteobacteria	beta-lactamase activity [GO:0008800]; beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]	None	GO:0008800; GO:0030655; GO:0046677	Beta-lactamase (EC 3.5.2.6) (Fragment)	Class-A beta-lactamase family	None	3.40.710.10;	None	None	None	PF13354;	None	SSF56601;
Q1W755	Proteobacteria	Bacteria	Gammaproteobacteria	outer membrane-bounded periplasmic space [GO:0030288]; beta-lactamase activity [GO:0008800]; antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]	outer membrane-bounded periplasmic space [GO:0030288]	GO:0008800; GO:0017001; GO:0030288; GO:0046677	Beta-lactamase (EC 3.5.2.6) (Fragment)	Class-C beta-lactamase family	None	3.40.710.10;	None	None	None	PF00144;	None	SSF56601;
B3FIE3	Proteobacteria	Bacteria	Betaproteobacteria	beta-lactamase activity [GO:0008800]; penicillin binding [GO:0008658]; antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]; penicillin binding [GO:0008658]	None	GO:0008658; GO:0008800; GO:0017001; GO:0046677	Beta-lactamase (EC 3.5.2.6)	Class-D beta-lactamase family	None	3.40.710.10;	None	None	None	PF00905;	None	SSF56601;
Q6JE29	Bacteroidetes	Bacteria	Flavobacteriia	periplasmic space [GO:0042597]; beta-lactamase activity [GO:0008800]; zinc ion binding [GO:0008270]; antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]; zinc ion binding [GO:0008270]	periplasmic space [GO:0042597]	GO:0008270; GO:0008800; GO:0017001; GO:0042597; GO:0046677	Metallo-beta-lactamase type 2 (EC 3.5.2.6) (B2 metallo-beta-lactamase) (Beta-lactamase type II) (Metallo-beta-lactamase type II)	Metallo-beta-lactamase superfamily, Class-B beta-lactamase family	None	3.60.15.10;	None	None	None	PF00753;	SM00849;	SSF56281;
Q8GIW8	Proteobacteria	Bacteria	Gammaproteobacteria	beta-lactamase activity [GO:0008800]; zinc ion binding [GO:0008270]; antibiotic catabolic process [GO:0017001]	antibiotic catabolic process [GO:0017001]	beta-lactamase activity [GO:0008800]; zinc ion binding [GO:0008270]	None	GO:0008270; GO:0008800; GO:0017001	Metallo beta-lactamase	Metallo-beta-lactamase superfamily, Class-B beta-lactamase family	None	3.60.15.10;	None	None	None	None	SM00849;	SSF56281;
Q8G979	Proteobacteria	Bacteria	Gammaproteobacteria	None	None	None	None	None	Metallo-beta-lactamase (Metallo-beta-lactamase VIM-1)	None	None	3.60.15.10;	None	None	None	PF00753;	SM00849;	SSF56281;
Q7BJM5	Proteobacteria	Bacteria	Gammaproteobacteria	beta-lactamase activity [GO:0008800]; metal ion binding [GO:0046872]	None	beta-lactamase activity [GO:0008800]; metal ion binding [GO:0046872]	None	GO:0008800; GO:0046872	Class B carbapenemase VIM-2 (Metallo-beta-lactamase) (Metallo-beta-lactamase VIM-2) (VIM-2) (EC 3.5.2.6) (VIM-2 b-lactamase) (VIM-2 beta-lactamase)	None	None	3.60.15.10;	None	None	775108at2;	PF00753;	SM00849;	SSF56281;
Q53BU0	Proteobacteria	Bacteria	Gammaproteobacteria	beta-lactamase activity [GO:0008800]; zinc ion binding [GO:0008270]; antibiotic catabolic process [GO:0017001]	antibiotic catabolic process [GO:0017001]	beta-lactamase activity [GO:0008800]; zinc ion binding [GO:0008270]	None	GO:0008270; GO:0008800; GO:0017001	Carbapenemase	Metallo-beta-lactamase superfamily, Class-B beta-lactamase family	None	3.60.15.10;	None	None	None	PF00753;	SM00849;	SSF56281;
Q53BU1	Proteobacteria	Bacteria	Gammaproteobacteria	beta-lactamase activity [GO:0008800]; zinc ion binding [GO:0008270]; antibiotic catabolic process [GO:0017001]	antibiotic catabolic process [GO:0017001]	beta-lactamase activity [GO:0008800]; zinc ion binding [GO:0008270]	None	GO:0008270; GO:0008800; GO:0017001	Carbapenemase	Metallo-beta-lactamase superfamily, Class-B beta-lactamase family	None	3.60.15.10;	None	None	None	None	SM00849;	SSF56281;
Q20I87	Proteobacteria	Bacteria	Gammaproteobacteria	outer membrane-bounded periplasmic space [GO:0030288]; beta-lactamase activity [GO:0008800]; antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]	outer membrane-bounded periplasmic space [GO:0030288]	GO:0008800; GO:0017001; GO:0030288; GO:0046677	Beta-lactamase (EC 3.5.2.6)	Class-C beta-lactamase family	None	3.40.710.10;	None	None	None	PF00144;	None	SSF56601;
Q45EY0	Proteobacteria	Bacteria	Gammaproteobacteria	outer membrane-bounded periplasmic space [GO:0030288]; beta-lactamase activity [GO:0008800]; antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]	outer membrane-bounded periplasmic space [GO:0030288]	GO:0008800; GO:0017001; GO:0030288; GO:0046677	Beta-lactamase (EC 3.5.2.6) (Fragment)	Class-C beta-lactamase family	None	3.40.710.10;	None	None	None	PF00144;	None	SSF56601;
Q58G58	Proteobacteria	Bacteria	Gammaproteobacteria	beta-lactamase activity [GO:0008800]; beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]	None	GO:0008800; GO:0030655; GO:0046677	Beta-lactamase (EC 3.5.2.6)	Class-A beta-lactamase family	None	3.40.710.10;	None	None	None	PF13354;	None	SSF56601;
Q9AL74	Proteobacteria	Bacteria	Gammaproteobacteria	beta-lactamase activity [GO:0008800]; beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]	None	GO:0008800; GO:0030655; GO:0046677	Beta-lactamase (EC 3.5.2.6)	Class-A beta-lactamase family	None	3.40.710.10;	None	None	None	PF13354;	None	SSF56601;
Q708V3	Proteobacteria	Bacteria	Gammaproteobacteria	beta-lactamase activity [GO:0008800]; beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]	None	GO:0008800; GO:0030655; GO:0046677	Beta-lactamase (EC 3.5.2.6)	Class-A beta-lactamase family	None	3.40.710.10;	None	None	None	PF13354;	None	SSF56601;
Q708V4	Proteobacteria	Bacteria	Gammaproteobacteria	beta-lactamase activity [GO:0008800]; beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]	None	GO:0008800; GO:0030655; GO:0046677	Beta-lactamase (EC 3.5.2.6)	Class-A beta-lactamase family	None	3.40.710.10;	None	None	None	PF13354;	None	SSF56601;
Q8RNV0	Proteobacteria	Bacteria	Gammaproteobacteria	beta-lactamase activity [GO:0008800]; beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]	None	GO:0008800; GO:0030655; GO:0046677	Beta-lactamase (EC 3.5.2.6)	Class-A beta-lactamase family	None	3.40.710.10;	None	None	None	PF13354;	None	SSF56601;
Q5QT35	Proteobacteria	Bacteria	Gammaproteobacteria	penicillin binding [GO:0008658]	None	penicillin binding [GO:0008658]	None	GO:0008658	Beta-lactamase (Beta-lactamase OXA-51) (OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-51)	None	None	3.40.710.10;	None	None	None	PF00905;	None	SSF56601;
Q5MJG5	Proteobacteria	Bacteria	Gammaproteobacteria	beta-lactamase activity [GO:0008800]; beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]	None	GO:0008800; GO:0030655; GO:0046677	Beta-lactamase (EC 3.5.2.6)	Class-A beta-lactamase family	None	3.40.710.10;	None	None	None	PF13354;	None	SSF56601;
Q6T3Q5	Proteobacteria	Bacteria	Gammaproteobacteria	beta-lactamase activity [GO:0008800]; beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]	None	GO:0008800; GO:0030655; GO:0046677	Beta-lactamase (EC 3.5.2.6)	Class-A beta-lactamase family	None	3.40.710.10;	None	None	None	PF13354;	None	SSF56601;
Q704Y9	Proteobacteria	Bacteria	Gammaproteobacteria	outer membrane-bounded periplasmic space [GO:0030288]; beta-lactamase activity [GO:0008800]; antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]	beta-lactamase activity [GO:0008800]	outer membrane-bounded periplasmic space [GO:0030288]	GO:0008800; GO:0017001; GO:0030288; GO:0046677	Beta-lactamase (EC 3.5.2.6)	Class-C beta-lactamase family	None	3.40.710.10;	None	None	None	PF00144;	None	SSF56601;
